6.970454985729061251e-07,5.675637999740263054e-08,-1.148845352707603748e-08,-1.028589554241221720e-07,3.023371951533071751e-07,1.242907062518879083e-07,-8.384139946683121823e-08,-7.843347017829086787e-10,-1.254340847554345864e-08,6.694328992920407216e-08,-1.655510036906398499e-08,-6.075185087082560393e-07,6.561452589616966573e-08,5.486679115712001568e-07,4.628184937545313350e-07,2.242436617255220961e-09,7.527456342537343890e-07,1.120267655419739212e-07,-1.989525990120382666e-07,-8.053146572688341573e-08,7.295795925679088367e-06
5.675637999740263716e-08,5.960210975304968093e-07,1.259435557477403138e-09,-9.631873199413126046e-09,7.729253407036265273e-09,2.486565668068726552e-08,2.675063535865276616e-09,-1.737982640537834989e-08,-1.121592149116712051e-09,-4.105593050103218891e-08,1.466690939285441664e-07,-1.512079688550434095e-06,2.522924273244987529e-07,9.828045011454786049e-07,3.015368897740240547e-10,4.112172918347963576e-07,-3.888150569268357023e-07,8.338375098560353433e-08,-5.847162770796559894e-07,-5.078557639153948212e-09,-4.877325231226661382e-06
-1.148845352707603748e-08,1.259435557477396727e-09,3.558047837828735192e-07,3.341960948934494334e-07,-2.858095923189231432e-07,-1.484353921056522836e-07,2.214129477713462836e-07,-3.123151072508869325e-09,2.380570044249824892e-08,-1.216015273035348761e-07,-8.639315273909113842e-08,-2.265051346661160920e-06,3.355677091133861935e-07,6.677742118329714913e-07,-2.067796448718306988e-08,5.250283950091875165e-09,1.288232785463777200e-07,1.537385301047170026e-06,8.352127181864099672e-07,-2.149715629289104013e-08,-5.718993956351658748e-06
-1.028589554241221587e-07,-9.631873199413126046e-09,3.341960948934494334e-07,3.348670404227483845e-06,8.047595616445009740e-07,1.745599353361805990e-07,1.875586053567027576e-06,-3.024214350763995081e-08,5.469511027236130980e-08,-3.994659286599938469e-07,-3.093779035790351620e-07,7.535388137363493970e-07,-2.613303460053642093e-08,-8.903879380888505322e-07,-6.271589486956253128e-08,-1.104652625953719885e-08,-2.000940506708359630e-06,8.234232198024746479e-07,-1.272461858726886846e-07,-4.355394936218446406e-07,3.626145484556568207e-05
3.023371951533070693e-07,7.729253407036228877e-09,-2.858095923189231432e-07,8.047595616445008681e-07,6.880671639896987741e-06,2.753756351868040590e-06,-1.288354060519560801e-08,-1.185234933312115448e-07,9.871688923688147638e-08,-3.643266904803828157e-07,6.611117918694565369e-08,1.472073572840988469e-05,-2.258716090543729715e-06,-6.347582424810755153e-06,9.150967291527172625e-08,-9.169760528254058618e-08,3.211820429855655522e-06,-4.172766663702201299e-06,1.099578340800258640e-07,-1.915025968002042674e-06,1.681163354428092185e-04
1.242907062518879347e-07,2.486565668068726883e-08,-1.484353921056522836e-07,1.745599353361806255e-07,2.753756351868040590e-06,1.235449218824251239e-06,-8.204772171067210578e-08,-5.433883635398893392e-08,5.036838255549647633e-08,-1.056342159043987339e-07,5.828388340226092305e-08,5.219748919843263942e-06,-8.136824308226731710e-07,-1.697720398083030351e-06,5.180535215890280457e-08,-1.852907828826189699e-08,1.035025888376091877e-06,-1.736744744336733848e-06,1.101863079357248844e-06,-6.334131518234721971e-07,5.884307437503261400e-05
-8.384139946683123147e-08,2.675063535865274962e-09,2.214129477713462836e-07,1.875586053567027576e-06,-1.288354060519563944e-08,-8.204772171067211901e-08,1.159118438711848836e-06,-6.986816719301579087e-09,4.137747706267513460e-08,-1.872840009484100042e-07,-2.389426455182600803e-07,-1.431021957034074088e-06,2.708467522245683829e-07,4.070551423824641219e-07,-5.300008483601765941e-08,9.797702768366853809e-09,-1.704837914972561392e-06,9.470792119495122650e-07,2.172884482538560824e-07,-1.157074044358578510e-07,5.634099597340404859e-06
-7.843347017829053699e-10,-1.737982640537835319e-08,-3.123151072508868912e-09,-3.024214350763995081e-08,-1.185234933312115448e-07,-5.433883635398891407e-08,-6.986816719301574124e-09,2.375638216957911198e-07,7.008773228130827682e-08,3.365100025417032266e-08,-1.776151717679092877e-08,-1.205955004749411304e-07,1.363999784851367574e-08,2.620761473319963910e-07,-4.179804700281295826e-09,-1.206979034003220732e-09,-3.829440559653918310e-07,7.485499193808991359e-08,1.792469665781187000e-07,5.925641979307562924e-09,-3.616800514866431907e-06
-1.254340847554346360e-08,-1.121592149116720737e-09,2.380570044249824230e-08,5.469511027236134289e-08,9.871688923688147638e-08,5.036838255549648295e-08,4.137747706267512798e-08,7.008773228130829006e-08,3.170828558200076311e-07,5.916181197734428098e-08,3.793700274656080226e-08,-4.466982044923804041e-07,6.125159734932696749e-08,1.399760481541823081e-07,2.097882626397452210e-08,1.969293356375989559e-08,-2.494927901282438077e-07,2.764512158145717106e-07,-3.225598894762461991e-07,-2.115963841513621350e-08,2.180134838121443403e-06
6.694328992920408540e-08,-4.105593050103220214e-08,-1.216015273035348761e-07,-3.994659286599938469e-07,-3.643266904803828686e-07,-1.056342159043987339e-07,-1.872840009484100307e-07,3.365100025417032266e-08,5.916181197734428098e-08,2.330534977567756126e-06,-3.977174868876220016e-08,-3.645071390108471279e-06,5.666970775578441434e-07,6.116776030994882240e-07,1.233662755268628702e-07,1.621124842549764566e-08,-3.980756428620858830e-07,-9.373049051818084627e-08,8.598607239252100123e-07,1.240626533280714801e-07,-1.907177436083622337e-05
-1.655510036906396845e-08,1.466690939285441399e-07,-8.639315273909115166e-08,-3.093779035790351091e-07,6.611117918694564046e-08,5.828388340226092305e-08,-2.389426455182600803e-07,-1.776151717679092215e-08,3.793700274656080226e-08,-3.977174868876220016e-08,2.779764289798778749e-06,-2.384741712070811023e-06,2.806704665516744984e-07,2.944261562522939113e-06,-1.984231696036018659e-08,1.024052173062130802e-07,1.988192236503476783e-07,-1.558705936789110016e-06,-1.446498673774229400e-06,-1.659368495064149599e-08,-3.420059738288698412e-06
-6.075185087082561452e-07,-1.512079688550434095e-06,-2.265051346661160920e-06,7.535388137363489735e-07,1.472073572840988469e-05,5.219748919843263942e-06,-1.431021957034074300e-06,-1.205955004749409716e-07,-4.466982044923804570e-07,-3.645071390108470432e-06,-2.384741712070811023e-06,4.499273742923864494e-04,-5.949672915346099948e-05,-3.363691369159229260e-04,-7.724807831443988688e-07,-6.388550840717629068e-07,1.633276543003667726e-05,-1.601635737294649286e-05,-8.980650991075980589e-06,2.343254890795216685e-06,7.920710383491983688e-04
6.561452589616969219e-08,2.522924273244987529e-07,3.355677091133862465e-07,-2.613303460053646063e-08,-2.258716090543729292e-06,-8.136824308226731710e-07,2.708467522245684888e-07,1.363999784851371876e-08,6.125159734932696749e-08,5.666970775578440375e-07,2.806704665516744984e-07,-5.949672915346099948e-05,8.326112399828784869e-06,4.061786728787555081e-05,7.671543831396194332e-08,1.452984186574807539e-07,-2.910057954944997432e-06,2.576427925087798340e-06,1.993735710526409549e-07,-2.877055697548473808e-07,-1.187327737212299762e-04
5.486679115712000509e-07,9.828045011454786049e-07,6.677742118329713854e-07,-8.903879380888505322e-07,-6.347582424810756000e-06,-1.697720398083030351e-06,4.070551423824642807e-07,2.620761473319963380e-07,1.399760481541822022e-07,6.116776030994881181e-07,2.944261562522939113e-06,-3.363691369159229260e-04,4.061786728787555081e-05,3.908010947105490561e-04,8.172953675897154768e-07,1.966307919096162067e-07,-5.900720673530309567e-06,8.627058020380972263e-06,9.994067760991861708e-06,-3.076108656598982448e-06,-5.463248113735404534e-04
4.628184937545313350e-07,3.015368897740196086e-10,-2.067796448718306657e-08,-6.271589486956251804e-08,9.150967291527175271e-08,5.180535215890279134e-08,-5.300008483601764617e-08,-4.179804700281300789e-09,2.097882626397452210e-08,1.233662755268628702e-07,-1.984231696036017997e-08,-7.724807831443990806e-07,7.671543831396190361e-08,8.172953675897155826e-07,4.511071661872273792e-07,1.544682066922426227e-08,1.749077241653152863e-07,1.524596628153245019e-07,4.220330813270148907e-07,-7.988533074763943402e-09,3.521102096251169863e-06
2.242436617255212689e-09,4.112172918347963576e-07,5.250283950091878473e-09,-1.104652625953716742e-08,-9.169760528254058618e-08,-1.852907828826190030e-08,9.797702768366857118e-09,-1.206979034003221353e-09,1.969293356375989559e-08,1.621124842549765228e-08,1.024052173062130935e-07,-6.388550840717629068e-07,1.452984186574807539e-07,1.966307919096162596e-07,1.544682066922426227e-08,4.205014896562027653e-07,-2.142923681344286904e-07,5.016306140519080350e-08,-1.088572377378681226e-06,6.722636464902848020e-08,-7.505706869274636264e-06
7.527456342537343890e-07,-3.888150569268357023e-07,1.288232785463777200e-07,-2.000940506708360053e-06,3.211820429855655522e-06,1.035025888376091665e-06,-1.704837914972561392e-06,-3.829440559653918310e-07,-2.494927901282438077e-07,-3.980756428620858301e-07,1.988192236503477313e-07,1.633276543003668065e-05,-2.910057954944997432e-06,-5.900720673530307026e-06,1.749077241653153127e-07,-2.142923681344286375e-07,4.002213347241853966e-05,-6.211877748493424583e-06,-7.237273363812644446e-06,9.716046310809016872e-08,1.254507748180681988e-04
1.120267655419739212e-07,8.338375098560353433e-08,1.537385301047170026e-06,8.234232198024745421e-07,-4.172766663702201299e-06,-1.736744744336733636e-06,9.470792119495122650e-07,7.485499193808990036e-08,2.764512158145717106e-07,-9.373049051818084627e-08,-1.558705936789110016e-06,-1.601635737294649286e-05,2.576427925087797916e-06,8.627058020380972263e-06,1.524596628153245549e-07,5.016306140519082997e-08,-6.211877748493423736e-06,2.432091036732494170e-05,3.452284977680239874e-06,7.150515526301636663e-07,-1.081562541971298430e-04
-1.989525990120382401e-07,-5.847162770796560952e-07,8.352127181864100731e-07,-1.272461858726887905e-07,1.099578340800255728e-07,1.101863079357248844e-06,2.172884482538561354e-07,1.792469665781185941e-07,-3.225598894762461991e-07,8.598607239252102241e-07,-1.446498673774229188e-06,-8.980650991075975507e-06,1.993735710526410873e-07,9.994067760991856626e-06,4.220330813270148907e-07,-1.088572377378681226e-06,-7.237273363812643599e-06,3.452284977680240297e-06,2.301456917623604607e-04,-9.045173295697569356e-06,2.532931901611843004e-04
-8.053146572688341573e-08,-5.078557639153951521e-09,-2.149715629289104675e-08,-4.355394936218446406e-07,-1.915025968002043098e-06,-6.334131518234723029e-07,-1.157074044358578642e-07,5.925641979307560442e-09,-2.115963841513620688e-08,1.240626533280714536e-07,-1.659368495064150261e-08,2.343254890795216262e-06,-2.877055697548473808e-07,-3.076108656598983296e-06,-7.988533074763943402e-09,6.722636464902849343e-08,9.716046310809012902e-08,7.150515526301634545e-07,-9.045173295697569356e-06,1.523491533524850196e-06,-5.691061376703522459e-05
7.295795925679089214e-06,-4.877325231226663076e-06,-5.718993956351660442e-06,3.626145484556567530e-05,1.681163354428091643e-04,5.884307437503262078e-05,5.634099597340404859e-06,-3.616800514866431907e-06,2.180134838121442980e-06,-1.907177436083621659e-05,-3.420059738288703494e-06,7.920710383491983688e-04,-1.187327737212299627e-04,-5.463248113735406702e-04,3.521102096251171981e-06,-7.505706869274637958e-06,1.254507748180681988e-04,-1.081562541971298295e-04,2.532931901611842462e-04,-5.691061376703522459e-05,7.281990427878362419e-03
